place_id,work_id,place_name,lat,lng,before_text,sentence,after_text,aozora_url,confidence,extraction_method,created_at
76,1,"小川町",35.6914,139.7706,"この方は大分金になったようだが、詳しい事は一向知らぬ","おれは一ヶ月以前から、しばらく前途の方向のつくまで神田の小川町へ下宿していた","清は十何年居たうちが人手に渡るのを大いに残念がったが、自分のものでないから、仕様がなかった",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.9,"regex_市区町村","2025-06-07 17:41:22"
77,1,"神田",35.6914,139.7706,"この方は大分金になったようだが、詳しい事は一向知らぬ","おれは一ヶ月以前から、しばらく前途の方向のつくまで神田の小川町へ下宿していた","清は十何年居たうちが人手に渡るのを大いに残念がったが、自分のものでないから、仕様がなかった",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.85,"regex_有名地名","2025-06-07 17:41:22"
78,1,"新橋",35.6657,139.7588,"兄はそれから五十円出してこれをついでに清に渡してくれと云ったから、異議なく引き受けた","二日立って新橋の停車場で分れたぎり兄にはその後一遍も逢わない","おれは六百円の使用法について寝ながら考えた",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.85,"regex_有名地名","2025-06-07 17:41:22"
79,1,"鎌倉",35.3192,139.5466,"しかしこうなると四畳半も引き払わなければならん","生れてから東京以外に踏み出したのは、同級生と一所に鎌倉へ遠足した時ばかりである","今度は鎌倉どころではない",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.65,"regex_有名地名","2025-06-07 17:41:22"
80,1,"越後",37.9022,139.0237,"来年の夏休みにはきっと帰る」と慰めてやった","それでも妙な顔をしているから「何を見やげに買って来てやろう、何が欲しい」と聞いてみたら「越後の笹飴が食べたい」と云った","越後の笹飴なんて聞いた事もない",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.85,"regex_有名地名","2025-06-07 17:41:22"
81,1,"箱根",35.2019,139.0235,"「おれの行く田舎には笹飴はなさそうだ」と云って聞かしたら「そんなら、どっちの見当です」と聞き返した","「西の方だよ」と云うと「箱根のさきですか手前ですか」と問う","随分持てあました",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.65,"regex_有名地名","2025-06-07 17:41:22"
82,1,"江戸",35.6762,139.6503,"東京","そりゃ嬉しい、お仲間が出来て……私もこれで江戸っ子ですと云った","こんなのが江戸っ子なら江戸には生れたくないもんだと心中に考えた",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.85,"regex_有名地名","2025-06-07 17:41:22"
83,1,"丸の内",35.6673,139.7595,"臆病な男でもないが、惜しい事に胆力が欠けている","先生と大きな声をされると、腹の減った時に丸の内で午砲を聞いたような気がする","最初の一時間は何だかいい加減にやってしまった",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.75,"regex_有名地名","2025-06-07 17:41:22"
84,1,"晩大町",,,"そのうち学校もいやになった","ある日の晩大町と云う所を散歩していたら郵便局の隣りに蕎麦とかいて、下に東京と注を加えた看板があった","おれは蕎麦が大好きである",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.9,"regex_市区町村","2025-06-07 17:41:22"
85,1,"柏",,,"船頭はゆっくりゆっくり漕いでいるが熟練は恐しいもので、見返えると、浜が小さく見えるくらいもう出ている","高柏寺の五重の塔が森の上へ抜け出して針のように尖がってる","向側を見ると青嶋が浮いている",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.65,"regex_有名地名","2025-06-07 17:41:22"
86,1,"甲斐",35.6642,138.5684,"また判然と証拠のない事だから云うとこっちの落度になる","とにかく、せっかく君が来たもんだから、ここで失敗しちゃ僕等も君を呼んだ甲斐がない","どうか気を付けてくれたまえ」
「気を付けろったって、これより気の付けようはありません",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.65,"regex_有名地名","2025-06-07 17:41:22"
87,1,"鍛冶屋町",,,"そうしたら、そこが天意に叶ったわが宿と云う事にしよう","とぐるぐる、閑静で住みよさそうな所をあるいているうち、とうとう鍛冶屋町へ出てしまった","ここは士族屋敷で下宿屋などのある町ではないから、もっと賑やかな方へ引き返そうかとも思ったが、ふといい事を考え付いた",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.7,"regex_市区町村","2025-06-07 17:41:22"
88,1,"薩摩",31.5966,130.5571,"えっぽど長いお手紙じゃなもし、と云ったから、ええ大事な手紙だから風に吹かしては見、吹かしては見るんだと、自分でも要領を得ない返事をして膳についた","見ると今夜も薩摩芋の煮つけだ","ここのうちは、いか銀よりも鄭寧で、親切で、しかも上品だが、惜しい事に食い物がまずい",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.9,"regex_有名地名","2025-06-07 17:41:22"
89,1,"相生村",,,"などとそれからそれへ考えて、いつか石橋を渡って野芹川の堤へ出た","川と云うとえらそうだが実は一間ぐらいな、ちょろちょろした流れで、土手に沿うて十二丁ほど下ると相生村へ出る","村には観音様がある",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.7,"regex_市区町村","2025-06-07 17:41:22"
90,1,"宮崎",31.9077,131.4202,"延岡と云えば山の中も山の中も大変な山の中だ","赤シャツの云うところによると船から上がって、一日馬車へ乗って、宮崎へ行って、宮崎からまた一日車へ乗らなくっては着けないそうだ","名前を聞いてさえ、開けた所とは思えない",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.9,"regex_有名地名","2025-06-07 17:41:22"
91,1,"博多",33.5904,130.4017,"当人がもとの通りでいいと云うのに延岡下りまで落ちさせるとは一体どう云う了見だろう","太宰権帥でさえ博多近辺で落ちついたものだ","河合又五郎だって相良でとまってるじゃないか",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.9,"regex_有名地名","2025-06-07 17:41:22"
92,1,"会津",34.7303,136.5086,"それから二人の間にこんな問答が起った","「君は一体どこの産だ」
「おれは江戸っ子だ」
「うん、江戸っ子か、道理で負け惜しみが強いと思った」
「きみはどこだ」
「僕は会津だ」
「会津っぽか、強情な訳だ","今日の送別会へ行くのかい」
「行くとも、君は",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.7,"regex_有名地名","2025-06-07 17:41:22"
93,1,"大手町",35.6862,139.7649,"同時に列はぴたりと留まる","変だから、列を右へはずして、向うを見ると、大手町を突き当って薬師町へ曲がる角の所で、行き詰ったぎり、押し返したり、押し返されたりして揉み合っている","前方から静かに静かにと声を涸らして来た体操教師に何ですと聞くと、曲り角で中学校と師範学校が衝突したんだと云う",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.7,"regex_市区町村","2025-06-07 17:41:22"
94,1,"薬師町",,,"同時に列はぴたりと留まる","変だから、列を右へはずして、向うを見ると、大手町を突き当って薬師町へ曲がる角の所で、行き詰ったぎり、押し返したり、押し返されたりして揉み合っている","前方から静かに静かにと声を涸らして来た体操教師に何ですと聞くと、曲り角で中学校と師範学校が衝突したんだと云う",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.7,"regex_市区町村","2025-06-07 17:41:22"
95,1,"高知",33.5597,133.5311,"山嵐はそうですかと玄関まで出て行ったが、やがて帰って来て、君、生徒が祝勝会の余興を見に行かないかって誘いに来たんだ","今日は高知から、何とか踴りをしに、わざわざここまで多人数乗り込んで来ているのだから、是非見物しろ、めったに見られない踴だというんだ、君もいっしょに行ってみたまえと山嵐は大いに乗り気で、おれに同行を勧める","おれは踴なら東京でたくさん見ている",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.9,"regex_有名地名","2025-06-07 17:41:22"
96,1,"土佐",33.5597,133.5311,"毎年八幡様のお祭りには屋台が町内へ廻ってくるんだから汐酌みでも何でもちゃんと心得ている","土佐っぽの馬鹿踴なんか、見たくもないと思ったけれども、せっかく山嵐が勧めるもんだから、つい行く気になって門へ出た","山嵐を誘いに来たものは誰かと思ったら赤シャツの弟だ",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.9,"regex_有名地名","2025-06-07 17:41:22"
97,1,"本県",,,"喧嘩の出ているのは驚ろかないのだが、中学の教師堀田某と、近頃東京から赴任した生意気なる某とが、順良なる生徒を使嗾してこの騒動を喚起せるのみならず、両人は現場にあって生徒を指揮したる上、みだりに師範生に向って暴行をほしいままにしたりと書いて、次にこんな意見が附記してある","本県の中学は昔時より善良温順の気風をもって全国の羨望するところなりしが、軽薄なる二豎子のために吾校の特権を毀損せられて、この不面目を全市に受けたる以上は、吾人は奮然として起ってその責任を問わざるを得ず","吾人は信ず、吾人が手を下す前に、当局者は相当の処分をこの無頼漢の上に加えて、彼等をして再び教育界に足を入るる余地なからしむる事を",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.9,"regex_都道府県","2025-06-07 17:41:22"
98,1,"神戸",34.6901,135.1956,"船が岸を去れば去るほどいい心持ちがした","神戸から東京までは直行で新橋へ着いた時は、ようやく娑婆へ出たような気がした","山嵐とはすぐ分れたぎり今日まで逢う機会がない",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.9,"regex_有名地名","2025-06-07 17:41:22"
